0|000572|20230331|-0.031700|20230429|20230222|20210727||||20220629|||20150217|9.78|20101022|59880.24|20220623|430.59|||
0|000573|20230331|0.013200|20230429|20221206|20221208||||20220914|||20200424|753.00|||||||
0|000576|20230331|0.049300|20230422|20220720|20210824||20220907|5.00|20220428|||20220531|117.44|20130509|12000.00|20230404|-54.19|20200908|1.25|
0|000581|20230331|0.430000|20230428|20230221|20230413||||20230413|||20221216|763.20|20120229|11285.80|20230413|-833.22|20220419|7.25|
0|000582|20230331|0.135000|20230427|20220525|20220525||||20220415|||20230106|192.32|20181228|24805.19|20230504|-398.05|||
0|000584|20230331|0.001400|20230429|20230523|20230529|20230119|20230214|-0.09|20230601|||20220225|1068.38|20200818|14761.32|||20210426|0.60|
0|000586|20230331|0.026000|20230427|20230327|20230328|20210915|20221129|0.09|20211014|||20110811|4000.00|||||||
0|000589|20230331|0.080800|20230429|20220920|20201015||||20200203|||20230213|860.44|20210329|15873.02|20230517|187.69|20221117|1.20|
0|000590|20230331|0.027500|20230426|20221104|20221108||||20221123|||20200527|1614.00|20170525|1614.00|||||20220331
0|000591|20230331|0.099500|20230427|20220819|20220819||||20211013|||20230220|58810.23|20220818|90212.94|20220713|1778.33|||
0|000592|20230331|-0.001600|20230429|20220808|20210525||20220907|-73.19|20200716|||20180914|61.28|20151218|11848.34|20230425|-275.63|||
0|000593|20230331|0.011000|20230428|20220929|20220929||||20220908|||20190610|7869.08|20160608|7869.08|||||
0|000595|20230331|-0.020000|20230429|20230321|20221025||||20220915|||20230222|1.64|20150309|12474.01|20230428|163.69|||
0|000596|20230331|2.970000|20230429|20230105|20221017||||20210430|||20220124|2500.00|20210722|2500.00|20220610|-116.14|||
0|000597|20230331|0.049000|20230428|20221220|20221227|20210923|||20221223|||20210513|4402.70|20180511|9493.10|20230329|-244.65|||
0|000598|20230331|0.127600|20230428|20211026|20150417||||20200203|||20150708|32769.08|20110419|11475.58|20220627|777.67|||
0|000599|20230331|-0.120000|20230429|20230217|20220805||20221008|-200.00|20220609|||20210209|4903.49|20180209|14218.01|||||
0|000600|20230331|-0.079000|20230427|20230529|20230522||20221116|-0.10|20220714|||20150810|17647.06|20140808|17647.06|20230517|615.32|||
0|000601|20230331|-0.029900|20230429|20220722|20220714|20220824|20221202|-14161.21|20220826|||20160311|8583.55|20130328|15500.00|20220823|-802.32|||
0|000603|20230331|0.023600|20230429|20210201|20230504||20230327|-1044.00|20230504|||20210406|1674.97|20160728|9215.95|20230509|366.89|||
0|000605|20230331|0.038800|20230429|20221125|20220829||20221206|0.20|20220829|||20200228|7967.11|20170208|5690.79|||||
0|000606|20230331|-0.009000|20230429|20230210|20230426|20230504|20230224|-366.00|20230428|||20190801|14684.29|20160728|14684.29|||||
0|000607|20230331|0.003600|20230429|20230103|20220218||20220624|-393.31|20220425|||20180117|39747.48|20141219|52996.64|||||
