20210702,180
10003436,510300C7M05000,300ETF购7月5000,510300,300ETF,2107,5.2540,10000,5.0000,20210527,20210728,20210728,20210728,EC0N0000E0  ,8844.80,12.00,7.00,1,1,50,1,10
10003437,510300C7M05250,300ETF购7月5250,510300,300ETF,2107,5.2540,10000,5.2500,20210527,20210728,20210728,20210728,EC0N0000E0  ,7092.80,12.00,7.00,1,1,50,1,10
10003438,510300C7M05500,300ETF购7月5500,510300,300ETF,2107,5.2540,10000,5.5000,20210527,20210728,20210728,20210728,EC0N0000E0  ,4025.80,12.00,7.00,1,1,50,1,10
10003439,510300C7M05750,300ETF购7月5750,510300,300ETF,2107,5.2540,10000,5.7500,20210527,20210728,20210728,20210728,EC0N0000E0  ,3725.80,12.00,7.00,1,1,50,1,10
10003440,510300C7M06000,300ETF购7月6000,510300,300ETF,2107,5.2540,10000,6.0000,20210527,20210728,20210728,20210728,EC0N0000E0  ,3700.80,12.00,7.00,1,1,50,1,10
10003441,510300C7M06250,300ETF购7月6250,510300,300ETF,2107,5.2540,10000,6.2500,20210527,20210728,20210728,20210728,EC0N0000E0  ,3684.80,12.00,7.00,1,1,50,1,10
10003442,510300P7M04700,300ETF沽7月4700,510300,300ETF,2107,5.2540,10000,4.7000,20210527,20210728,20210728,20210728,EP0N0000E0  ,3338.00,12.00,7.00,1,1,50,1,10
10003443,510300P7M04800,300ETF沽7月4800,510300,300ETF,2107,5.2540,10000,4.8000,20210527,20210728,20210728,20210728,EP0N0000E0  ,3435.00,12.00,7.00,1,1,50,1,10
10003444,510300P7M04900,300ETF沽7月4900,510300,300ETF,2107,5.2540,10000,4.9000,20210527,20210728,20210728,20210728,EP0N0000E0  ,3569.00,12.00,7.00,1,1,50,1,10
10003445,510300P7M05000,300ETF沽7月5000,510300,300ETF,2107,5.2540,10000,5.0000,20210527,20210728,20210728,20210728,EP0N0000E0  ,4035.80,12.00,7.00,1,1,50,1,10
10003446,510300P7M05250,300ETF沽7月5250,510300,300ETF,2107,5.2540,10000,5.2500,20210527,20210728,20210728,20210728,EP0N0000E0  ,7388.80,12.00,7.00,1,1,50,1,10
10003447,510300P7M05500,300ETF沽7月5500,510300,300ETF,2107,5.2540,10000,5.5000,20210527,20210728,20210728,20210728,EP0N0000E0  ,9317.80,12.00,7.00,1,1,50,1,10
10003448,510300P7M05750,300ETF沽7月5750,510300,300ETF,2107,5.2540,10000,5.7500,20210527,20210728,20210728,20210728,EP0N0000E0  ,11661.80,12.00,7.00,1,1,50,1,10
10003449,510300P7M06000,300ETF沽7月6000,510300,300ETF,2107,5.2540,10000,6.0000,20210527,20210728,20210728,20210728,EP0N0000E0  ,14114.80,12.00,7.00,1,1,50,1,10
10003450,510300P7M06250,300ETF沽7月6250,510300,300ETF,2107,5.2540,10000,6.2500,20210527,20210728,20210728,20210728,EP0N0000E0  ,16580.80,12.00,7.00,1,1,50,1,10
10003451,510050C7M04100,50ETF购7月4100,510050,50ETF,2107,3.5480,10000,4.1000,20210528,20210728,20210728,20210728,EC0N0000E0  ,2496.60,12.00,7.00,1,1,50,1,10
10003452,510050P7M04100,50ETF沽7月4100,510050,50ETF,2107,3.5480,10000,4.1000,20210528,20210728,20210728,20210728,EP0N0000E0  ,10169.60,12.00,7.00,1,1,50,1,10
10003453,510050CCM04100,50ETF购12月4100,510050,50ETF,2112,3.5480,10000,4.1000,20210528,20211222,20211222,20211222,EC0N0000E0  ,2826.60,12.00,7.00,1,1,50,1,10
10003454,510050PCM04100,50ETF沽12月4100,510050,50ETF,2112,3.5480,10000,4.1000,20210528,20211222,20211222,20211222,EP0N0000E0  ,10435.60,12.00,7.00,1,1,50,1,10
10003455,510050C7M03100,50ETF购7月3100,510050,50ETF,2107,3.5480,10000,3.1000,20210616,20210728,20210728,20210728,EC0N0000E0  ,8737.60,12.00,7.00,1,1,50,1,10
10003456,510050P7M03100,50ETF沽7月3100,510050,50ETF,2107,3.5480,10000,3.1000,20210616,20210728,20210728,20210728,EP0N0000E0  ,2182.00,12.00,7.00,1,1,50,1,10
10003457,510300C7M04600,300ETF购7月4600,510300,300ETF,2107,5.2540,10000,4.6000,20210617,20210728,20210728,20210728,EC0N0000E0  ,12844.80,12.00,7.00,1,1,50,1,10
10003458,510300P7M04600,300ETF沽7月4600,510300,300ETF,2107,5.2540,10000,4.6000,20210617,20210728,20210728,20210728,EP0N0000E0  ,3244.00,12.00,7.00,1,1,50,1,10
10003459,510050C7M03000,50ETF购7月3000,510050,50ETF,2107,3.5480,10000,3.0000,20210622,20210728,20210728,20210728,EC0N0000E0  ,9737.60,12.00,7.00,1,1,50,1,10
10003460,510050P7M03000,50ETF沽7月3000,510050,50ETF,2107,3.5480,10000,3.0000,20210622,20210728,20210728,20210728,EP0N0000E0  ,2107.00,12.00,7.00,1,1,50,1,10
